,id,smart1,smart2,smartL,summary_type,rouge-1,rouge-2,rouge-l,SummaCZS,SummaCZS_no_con,SummaConv
539,ffb8b9be838da033f6f3383f324d425556723147,28.945263647998907,21.784048018105704,28.945263647998907,gpt_a_summ,0.3548387046826223,0.12121211621671278,0.29032257565036423,0.0183837890625,0.6635986328125,0.7818616628646851
540,7f5fd7614f32586747f65545bebba418c3679d12,22.419146656119658,16.07563680110933,22.340391077059195,occams_summ_f,0.15789473185595584,0.0,0.13157894238227166,0.3765869140625,0.995849609375,0.9711059331893921
541,7f5fd7614f32586747f65545bebba418c3679d12,19.387391005030512,13.644386664246861,19.387391005030512,occams_gpt_summ,0.1290322534859523,0.0,0.1290322534859523,-0.566253662109375,0.252349853515625,0.3046276867389679
542,7f5fd7614f32586747f65545bebba418c3679d12,21.901764346258094,15.667790260410147,21.901764346258094,gpt_gpt_summ,0.11940298026286499,0.0,0.11940298026286499,-0.64886474609375,0.25787353515625,0.2689390182495117
543,7f5fd7614f32586747f65545bebba418c3679d12,32.89688530662743,22.328349173087854,32.89688530662743,gpt_a_summ,0.30985915000991876,0.19753085925925937,0.30985915000991876,0.11661148071289062,0.5030860900878906,0.6048732399940491
544,f856ca4cd15992e0e88ae9113bf31b2a5ab55072,56.127655505741245,36.959191535487385,55.69254471049596,occams_summ_f,0.5454545404958678,0.34883720434559223,0.4935064885478158,0.767120361328125,0.996337890625,0.9273573756217957
545,f856ca4cd15992e0e88ae9113bf31b2a5ab55072,38.69082641350719,26.44217706817444,38.45733166859636,occams_gpt_summ,0.3561643786751736,0.09999999515312523,0.32876711840120104,-0.20462417602539062,0.10734176635742188,0.22428010404109955
546,f856ca4cd15992e0e88ae9113bf31b2a5ab55072,34.00820714728878,23.32889747909691,34.00820714728878,gpt_gpt_summ,0.27692307235029595,0.11594202464188212,0.27692307235029595,0.2759075164794922,0.3864727020263672,0.2316177785396576
547,f856ca4cd15992e0e88ae9113bf31b2a5ab55072,28.46430162668982,19.858105494013508,28.239141338551804,gpt_a_summ,0.1739130387145559,0.0,0.11594202422180235,-0.024372100830078125,0.3696301778157552,0.5291712880134583
548,30fc6e3122b565ebec1e5a63076353988da0fa38,21.82361515776542,16.05070487441118,21.533402870329393,occams_summ_f,0.11363635864669443,0.0,0.11363635864669443,0.21435546875,0.99365234375,0.8972371220588684
549,30fc6e3122b565ebec1e5a63076353988da0fa38,27.20780169724384,20.260180878368057,27.10443395352981,occams_gpt_summ,0.19718309402896264,0.05333332888888927,0.16901407994445555,-0.4087727864583333,0.4027506510416667,0.3280862867832184
550,30fc6e3122b565ebec1e5a63076353988da0fa38,29.459216047081746,21.074854885192423,28.522842489485917,gpt_gpt_summ,0.19718309402896264,0.07894736391966785,0.19718309402896264,0.405029296875,0.7696126302083334,0.6708418726921082
551,30fc6e3122b565ebec1e5a63076353988da0fa38,25.402073059926927,18.206711766067798,25.402073059926927,gpt_a_summ,0.22784809640121786,0.023529406920416225,0.22784809640121786,0.2501017252604167,0.6117960611979166,0.4147525429725647
552,fba9c8bf98b317a788b9501b39afb83629485060,25.299009557605835,13.502828300451583,25.299009557605835,occams_summ_f,0.21917807726778019,0.047619042757937,0.16438355671983498,0.408203125,0.99560546875,0.9337821006774902
553,fba9c8bf98b317a788b9501b39afb83629485060,26.106579383931834,18.06181981598365,26.106579383931834,occams_gpt_summ,0.17391303865574473,0.0,0.17391303865574473,-0.10150146484375,0.38189697265625,0.27676865458488464
554,fba9c8bf98b317a788b9501b39afb83629485060,27.061891142000444,17.72266937881263,26.070379166034332,gpt_gpt_summ,0.15624999539550796,0.0,0.15624999539550796,0.1683807373046875,0.5091705322265625,0.7060608267784119
555,fba9c8bf98b317a788b9501b39afb83629485060,24.25125144083073,17.123996193631296,22.067593540778876,gpt_a_summ,0.13698629644586244,0.0,0.13698629644586244,0.12862141927083334,0.428955078125,0.42219001054763794
556,7dae6ed91c0b5a94845e798b97728b08d82462d1,14.169023799095905,9.341349114818868,13.896470622848362,occams_summ_f,0.12195121451516974,0.0,0.09756097061273078,0.3734537760416667,0.9837239583333334,0.9982479810714722
557,7dae6ed91c0b5a94845e798b97728b08d82462d1,24.397008654630156,17.978720868135206,24.397008654630156,occams_gpt_summ,0.12987012487771987,0.02469135302545445,0.10389609890369395,-0.12772623697916666,0.3678385416666667,0.6176533102989197
558,7dae6ed91c0b5a94845e798b97728b08d82462d1,25.35197588903363,13.230574524170114,25.35197588903363,gpt_gpt_summ,0.0727272687603308,0.03571428179209227,0.0727272687603308,-0.9585494995117188,0.01020050048828125,0.3072594404220581
559,7dae6ed91c0b5a94845e798b97728b08d82462d1,27.10755857529229,18.29403789114577,27.10755857529229,gpt_a_summ,0.14705881868512125,0.028169009204523757,0.14705881868512125,-0.4226531982421875,0.4489288330078125,0.347894549369812
560,31d0ed7b1b8f65c6479fb35683d72de21d70796a,33.85064139065696,22.400626460960435,32.684848130968454,occams_summ_f,0.24561403021237313,0.05555555074459918,0.21052631091412755,0.2989908854166667,0.9947916666666666,0.9320238828659058
561,31d0ed7b1b8f65c6479fb35683d72de21d70796a,30.291193287344676,21.151035613807533,27.2645203470113,occams_gpt_summ,0.21052631091412755,0.0615384565964501,0.21052631091412755,0.16064453125,0.64349365234375,0.4866390526294708
562,31d0ed7b1b8f65c6479fb35683d72de21d70796a,29.634096582157007,21.346079608999535,28.51509600610179,gpt_gpt_summ,0.27118643585176677,0.028571423718368173,0.2372881307670211,-0.144775390625,0.5677897135416666,0.6559939384460449
563,31d0ed7b1b8f65c6479fb35683d72de21d70796a,34.082288826814825,20.422930900542575,29.599908610204217,gpt_a_summ,0.3396226365539339,0.0666666616722226,0.3396226365539339,-0.4118499755859375,0.3034820556640625,0.27942126989364624
564,a3906e4f27942e2742d5cc9a3241980e338e0d30,55.24010257817795,28.495657205394938,55.24010257817795,occams_summ_f,0.7246376761688721,0.5070422485459235,0.6666666616761185,0.3232421875,0.994140625,0.8809162974357605
565,a3906e4f27942e2742d5cc9a3241980e338e0d30,35.69186904869105,22.276568229234105,34.48239300108443,occams_gpt_summ,0.3492063442176871,0.09523809024943337,0.3492063442176871,0.1845703125,0.7014973958333334,0.3724576234817505
566,a3906e4f27942e2742d5cc9a3241980e338e0d30,36.364632877344455,23.900118357342368,36.364632877344455,gpt_gpt_summ,0.3999999950011835,0.18181817681818196,0.33846153346272195,-0.11641438802083333,0.6838785807291666,0.7701757550239563
567,a3906e4f27942e2742d5cc9a3241980e338e0d30,42.87770871811897,27.576598447662025,42.87770871811897,gpt_a_summ,0.5423728764263144,0.2711864357483482,0.5423728764263144,-0.23823038736979166,0.4050801595052083,0.22958379983901978
568,3131e8ba238a31d83cad00bc7b02933b0a3587b3,63.12304725768218,42.67416683002096,63.12304725768218,occams_summ_f,0.6363636313682278,0.4155844105852589,0.5151515101561066,0.302490234375,0.994384765625,0.9113228917121887
569,3131e8ba238a31d83cad00bc7b02933b0a3587b3,34.83996696499996,24.990770485584836,34.83996696499996,occams_gpt_summ,0.2461538411550297,0.05405404906866372,0.2461538411550297,0.07356770833333333,0.9069010416666666,0.6501993536949158
570,3131e8ba238a31d83cad00bc7b02933b0a3587b3,35.61559173700168,26.684571170156275,35.61559173700168,gpt_gpt_summ,0.33333332850480113,0.09999999545000023,0.2962962914677641,0.2835286458333333,0.93994140625,0.4564450979232788
571,3131e8ba238a31d83cad00bc7b02933b0a3587b3,38.92687629918003,21.052629120458306,38.92687629918003,gpt_a_summ,0.2641509386116056,0.13114753637194318,0.2264150895550019,-0.6033935546875,0.0596923828125,0.22757430374622345
572,13532f045a97e894b1f31e22283ae5ebd8874873,23.883957694063007,17.07180376434082,23.843703176013353,occams_summ_f,0.2142857092970523,0.0,0.1904761854875285,0.206298828125,0.99267578125,0.9183329939842224
573,13532f045a97e894b1f31e22283ae5ebd8874873,15.00712973305542,11.185059374609205,14.269375311288215,occams_gpt_summ,0.08108107626004411,0.0,0.08108107626004411,-0.18626556396484376,0.7207656860351562,0.6351917386054993
574,13532f045a97e894b1f31e22283ae5ebd8874873,24.82754023073258,17.331012521454912,24.82754023073258,gpt_gpt_summ,0.19444443969135816,0.025316450831598437,0.16666666191358037,-0.7215652465820312,0.02989959716796875,0.2569621205329895
